element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
351,69,16,0,TRUE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,990,66,76
351,72,4,0,FALSE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-45,950,18,63
121,9,12,0,FALSE,2019-08-11T15:30:00Z,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1685,0,0
121,14,9,0,TRUE,2019-08-18T15:30:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-230,1650,148,378
121,26,14,0,FALSE,2019-08-24T11:30:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-167,1522,90,257
121,33,15,0,TRUE,2019-08-31T14:00:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-123,1424,73,196
121,50,20,0,FALSE,2019-09-14T14:00:00Z,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-91,1365,85,176
121,53,10,0,TRUE,2019-09-22T15:30:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11,1380,108,119
121,63,4,0,TRUE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-14,1401,127,141
121,78,16,0,FALSE,2019-10-06T13:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-94,1322,53,147
46,7,18,6,FALSE,2019-08-10T14:00:00Z,0,3,1,26,1,0,0,0,0,0,0,0,0,0,1,27,41.0,0.5,17.0,5.9,50,0,20055,0,0
46,13,19,1,TRUE,2019-08-17T14:00:00Z,1,1,2,16,0,0,0,0,0,0,0,0,0,0,0,3,4.0,10.5,2.0,1.7,50,61691,116668,80258,18567
46,23,16,-2,TRUE,2019-08-24T14:00:00Z,0,2,3,29,0,0,0,2,0,0,0,0,1,0,0,-10,0.0,0.3,2.0,0.0,50,35619,159900,74155,38536
46,37,11,0,FALSE,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-64364,90811,3851,68215
46,43,5,0,TRUE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-30067,63598,489,30556
46,58,13,0,FALSE,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-13601,51124,167,13768
46,63,6,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8601,42799,102,8703
46,72,17,0,TRUE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4243,38752,55,4298
422,4,7,1,FALSE,2019-08-10T14:00:00Z,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,6,7.6,11.3,0.0,1.9,55,0,68985,0,0
422,15,18,2,TRUE,2019-08-17T14:00:00Z,1,0,2,90,0,0,1,0,0,0,0,1,0,0,0,12,13.4,21.9,0.0,3.5,55,-18492,53847,1847,20339
422,21,2,1,FALSE,2019-08-23T19:00:00Z,2,0,3,90,0,0,0,2,0,0,0,1,0,0,0,2,1.6,8.4,3.0,1.3,54,-3187,52934,3699,6886
422,35,20,2,TRUE,2019-09-01T13:00:00Z,3,2,4,90,0,0,0,2,0,0,0,0,0,0,0,20,20.2,18.3,2.0,4.1,54,-5664,48114,1979,7643
422,42,3,0,FALSE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2729,46433,2570,5299
422,55,15,0,TRUE,2019-09-21T14:00:00Z,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7314,39182,341,7655
422,65,11,0,TRUE,2019-09-28T16:30:00Z,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-7474,31756,37,7511
422,73,5,1,FALSE,2019-10-05T14:00:00Z,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,3,0.4,1.5,0.0,0.2,53,-2775,29184,151,2926
440,8,19,0,FALSE,2019-08-10T11:30:00Z,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,14821,0,0
440,16,17,0,TRUE,2019-08-17T16:30:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3277,13366,607,3884
440,22,3,0,FALSE,2019-08-25T13:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2042,11981,469,2511
440,37,4,0,TRUE,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1292,11249,342,1634
440,46,14,0,FALSE,2019-09-14T16:30:00Z,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-951,10825,475,1426
440,57,18,0,TRUE,2019-09-21T14:00:00Z,8,0,6,45,0,0,0,0,0,0,0,1,0,0,0,14,12.8,34.7,2.0,5.0,48,-459,10602,241,700
440,65,8,0,FALSE,2019-09-28T16:30:00Z,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-452,10391,345,797
440,75,20,0,TRUE,2019-10-06T13:00:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-376,10178,198,574
389,8,11,1,TRUE,2019-08-10T11:30:00Z,0,5,1,45,0,0,0,1,0,0,0,0,0,0,0,2,3.8,12.3,0.0,1.6,70,0,96528,0,0
389,13,4,1,FALSE,2019-08-17T14:00:00Z,1,1,2,45,0,0,0,1,0,0,0,0,0,0,0,0,6.4,1.2,58.0,6.6,70,-8385,93959,3108,11493
389,29,18,4,FALSE,2019-08-24T14:00:00Z,1,3,3,35,0,1,0,0,0,0,0,0,0,0,0,8,11.2,14.6,54.0,8.0,70,-10133,85122,928,11061
389,40,14,0,TRUE,2019-08-31T14:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-10930,75030,1059,11989
389,41,2,0,FALSE,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-13611,61526,62,13673
389,60,12,0,TRUE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-4957,56986,28,4985
389,62,3,0,FALSE,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-3635,53433,36,3671
389,80,7,0,TRUE,2019-10-05T16:30:00Z,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-1988,51493,36,2024
323,3,5,0,FALSE,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,9797,0,0
323,19,10,1,TRUE,2019-08-17T14:00:00Z,1,2,2,22,0,0,0,1,0,0,0,0,0,0,0,4,0.4,0.7,0.0,0.1,55,-1423,9548,256,1679
323,23,4,1,FALSE,2019-08-24T14:00:00Z,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,17.0,2.0,54,-1066,8879,213,1279
323,39,12,0,TRUE,2019-08-31T11:30:00Z,1,1,4,19,0,0,0,0,0,0,0,1,0,0,0,-3,0.2,0.3,2.0,0.3,54,-917,8158,144,1061
323,47,15,1,FALSE,2019-09-14T14:00:00Z,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,54,-631,7736,223,854
323,59,3,1,TRUE,2019-09-20T19:00:00Z,1,3,6,2,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.4,0.0,0.1,53,-325,7558,144,469
323,69,17,1,FALSE,2019-09-28T14:00:00Z,2,1,7,11,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.6,7.0,1.1,53,-433,7205,110,543
323,78,6,0,TRUE,2019-10-06T13:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-327,6951,62,389
385,8,11,0,TRUE,2019-08-10T11:30:00Z,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,10496,0,0
385,13,4,0,FALSE,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-3137,7735,121,3258
385,29,18,0,FALSE,2019-08-24T14:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-1330,6684,83,1413
385,40,14,0,TRUE,2019-08-31T14:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-749,6022,93,842
385,41,2,0,FALSE,2019-09-16T19:00:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-443,5656,100,543
385,60,12,0,TRUE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-190,5521,62,252
385,62,3,0,FALSE,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-118,5442,55,173
385,80,7,0,TRUE,2019-10-05T16:30:00Z,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-56,5417,50,106
267,10,1,0,TRUE,2019-08-11T13:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,7932,0,0
267,17,14,0,FALSE,2019-08-17T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1403,7986,578,1981
267,28,17,6,FALSE,2019-08-25T15:30:00Z,0,1,3,73,0,1,1,0,0,0,0,0,0,0,0,18,25.4,31.3,2.0,5.9,54,-2420,5572,24,2444
267,38,18,2,TRUE,2019-08-31T14:00:00Z,1,1,4,81,0,0,0,1,0,0,0,0,0,0,0,13,14.8,48.2,19.0,8.2,54,1335,7620,2265,930
267,44,10,5,FALSE,2019-09-14T11:30:00Z,3,1,5,90,0,1,0,3,0,0,0,0,0,0,0,15,30.6,40.9,2.0,7.4,54,-2,7859,1087,1089
267,58,4,2,TRUE,2019-09-21T16:30:00Z,0,0,6,90,0,0,1,0,0,0,0,1,0,0,0,5,2.2,4.5,6.0,1.3,54,9869,19434,11551,1682
267,66,9,2,FALSE,2019-09-29T15:30:00Z,5,0,7,90,0,0,0,5,0,0,0,0,0,0,0,4,10.2,7.1,4.0,2.1,54,-1621,17182,2432,4053
267,76,12,1,TRUE,2019-10-06T15:30:00Z,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,54,-2030,15430,1112,3142
11,10,13,6,FALSE,2019-08-11T13:00:00Z,0,1,1,90,1,0,1,0,0,0,0,0,0,0,0,25,37.4,6.5,106.0,15.0,110,0,1474313,0,0
11,11,5,6,TRUE,2019-08-17T11:30:00Z,2,1,2,90,1,0,0,1,0,0,0,1,0,0,1,25,42.2,18.9,33.0,9.4,110,113772,1793344,181990,68218
11,24,10,5,FALSE,2019-08-24T16:30:00Z,3,1,3,90,0,1,0,3,0,0,0,0,0,0,0,17,7.0,25.3,23.0,5.5,110,-248663,1573634,52971,301634
11,31,17,9,TRUE,2019-09-01T15:30:00Z,2,2,4,90,1,0,0,2,0,0,0,0,0,0,3,35,47.8,26.6,53.0,12.7,110,-109901,1499754,59121,169022
11,49,18,13,FALSE,2019-09-15T15:30:00Z,2,2,5,90,2,0,0,2,0,0,0,0,0,0,3,54,69.2,2.2,44.0,11.5,110,-59610,1468857,66384,125994
11,51,2,5,TRUE,2019-09-22T15:30:00Z,3,2,6,90,1,0,0,2,0,0,0,1,0,0,0,26,34.6,1.6,59.0,9.5,110,117466,1618723,158891,41425
11,67,12,9,FALSE,2019-09-30T19:00:00Z,1,1,7,90,1,0,0,1,0,0,0,0,0,0,3,33,42.2,25.7,19.0,8.7,110,-30817,1587257,72845,103662
11,71,3,2,TRUE,2019-10-06T13:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,0,1.0,12.8,47.0,6.1,110,201560,1829633,219717,18157
336,6,2,0,TRUE,2019-08-10T16:30:00Z,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,16777,0,0
336,16,11,0,FALSE,2019-08-17T16:30:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1704,20218,1785,3489
336,28,13,0,TRUE,2019-08-25T15:30:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2590,19516,1556,4146
336,31,1,0,FALSE,2019-09-01T15:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1117,19855,1844,2961
336,48,7,14,TRUE,2019-09-14T14:00:00Z,4,0,5,90,0,2,1,0,0,0,0,0,0,0,2,44,34.6,28.8,22.0,8.5,49,-107,21239,3090,3197
336,56,9,1,FALSE,2019-09-21T11:30:00Z,2,1,6,90,0,0,0,2,0,0,0,0,0,0,0,7,10.0,26.2,10.0,4.6,49,91905,122511,103253,11348
336,69,16,-2,TRUE,2019-09-28T14:00:00Z,2,1,7,30,0,0,0,1,0,0,0,0,1,0,0,-4,3.8,1.0,0.0,0.5,50,127530,256712,140767,13237
336,72,4,0,FALSE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-115555,131430,1285,116840
312,3,5,0,FALSE,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,11296,0,0
312,19,10,0,TRUE,2019-08-17T14:00:00Z,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-4205,7058,56,4261
312,23,4,0,FALSE,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1658,5633,47,1705
312,39,12,0,TRUE,2019-08-31T11:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-931,4780,63,994
312,47,15,0,FALSE,2019-09-14T14:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-569,4260,56,625
312,59,3,0,TRUE,2019-09-20T19:00:00Z,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-232,4050,24,256
312,69,17,0,FALSE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-184,3883,23,207
312,78,6,0,TRUE,2019-10-06T13:00:00Z,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-108,3785,24,132
468,4,8,2,TRUE,2019-08-10T14:00:00Z,0,0,1,64,0,0,1,0,0,0,0,0,0,0,0,8,9.0,12.8,19.0,4.1,50,0,155018,0,0
468,18,15,0,FALSE,2019-08-18T13:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,10817,197313,37773,26956
468,25,12,9,FALSE,2019-08-24T14:00:00Z,1,2,3,74,1,0,1,0,0,0,0,0,0,0,3,29,34.4,2.1,17.0,5.4,50,-26483,174586,16249,42732
468,34,2,9,TRUE,2019-08-31T14:00:00Z,1,0,4,85,1,0,1,0,0,0,0,0,0,0,3,34,37.4,14.9,38.0,9.0,50,123107,328545,166072,42965
468,48,17,1,FALSE,2019-09-14T14:00:00Z,4,0,5,70,0,0,0,4,0,0,0,1,0,0,0,4,6.4,13.6,40.0,6.0,51,183404,536852,240806,57402
468,54,20,1,TRUE,2019-09-22T13:00:00Z,1,1,6,68,0,0,1,0,0,0,0,1,0,0,0,-2,2.6,1.8,19.0,2.3,51,29523,564118,96359,66836
468,64,14,1,TRUE,2019-09-28T14:00:00Z,2,0,7,89,0,0,1,0,0,0,0,1,0,0,0,0,3.4,26.6,49.0,7.9,51,-6129,563664,72040,78169
468,80,19,9,FALSE,2019-10-05T16:30:00Z,1,2,8,89,1,0,0,1,0,0,0,0,0,0,3,32,36.4,2.1,59.0,9.8,51,-35016,529561,29630,64646
105,9,12,0,FALSE,2019-08-11T15:30:00Z,4,0,1,90,0,0,0,4,0,0,0,0,0,0,0,9,24.0,16.8,2.0,4.3,60,0,471790,0,0
105,14,9,2,TRUE,2019-08-18T15:30:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,19.8,30.5,6.0,5.6,60,-45085,468158,11906,56991
105,26,14,4,FALSE,2019-08-24T11:30:00Z,2,3,3,90,0,1,0,2,0,0,0,0,0,0,0,25,30.8,22.0,19.0,7.2,60,-31471,448809,12876,44347
105,33,15,1,TRUE,2019-08-31T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,20,25.4,31.6,4.0,6.1,60,-10926,451639,18981,29907
105,50,20,1,FALSE,2019-09-14T14:00:00Z,2,5,5,90,0,0,0,2,0,0,0,0,0,0,0,8,12.4,12.5,4.0,2.9,59,-40098,415120,7111,47209
105,53,10,4,TRUE,2019-09-22T15:30:00Z,1,2,6,90,0,1,0,2,0,0,0,0,0,0,0,27,38.8,54.9,6.0,10.0,59,-25615,393077,3269,28884
105,63,4,7,TRUE,2019-09-28T14:00:00Z,2,0,7,90,0,0,1,0,0,0,0,0,0,0,1,28,22.8,12.1,4.0,3.9,59,13598,414252,31753,18155
105,78,16,2,FALSE,2019-10-06T13:00:00Z,1,4,8,90,0,0,0,1,0,0,0,0,0,0,0,8,9.8,2.2,0.0,1.2,59,8405,425472,19139,10734
228,9,6,0,TRUE,2019-08-11T15:30:00Z,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3005,0,0
228,20,20,0,FALSE,2019-08-19T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-765,2599,85,850
228,25,7,0,TRUE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-298,2424,50,348
228,39,16,0,FALSE,2019-08-31T11:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-192,2317,45,237
228,45,9,0,TRUE,2019-09-14T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-161,2239,56,217
228,60,19,0,FALSE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,266,2587,382,116
228,67,1,0,TRUE,2019-09-30T19:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-390,2221,29,419
228,76,13,0,FALSE,2019-10-06T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-77,2182,17,94
145,4,7,0,FALSE,2019-08-10T14:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,7810,0,0
145,15,18,0,TRUE,2019-08-17T14:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1250,7367,163,1413
145,21,2,0,FALSE,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-672,7042,376,1048
145,35,20,0,TRUE,2019-09-01T13:00:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,276,8438,1104,828
145,42,3,0,FALSE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,44,9309,1031,987
145,55,15,0,TRUE,2019-09-21T14:00:00Z,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-196,9534,461,657
145,65,11,0,TRUE,2019-09-28T16:30:00Z,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-453,9502,357,810
145,73,5,0,FALSE,2019-10-05T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-172,9663,447,619
382,8,11,-1,TRUE,2019-08-10T11:30:00Z,0,5,1,90,0,0,0,5,0,0,0,1,0,0,0,6,5.6,0.4,0.0,0.6,45,0,27470,0,0
382,13,4,0,FALSE,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1768,27970,891,2659
382,29,18,0,FALSE,2019-08-24T14:00:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3427,25125,489,3916
382,40,14,0,TRUE,2019-08-31T14:00:00Z,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2618,23130,608,3226
382,41,2,1,FALSE,2019-09-16T19:00:00Z,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,44,-2243,21481,705,2948
382,60,12,0,TRUE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-940,20734,416,1356
382,62,3,0,FALSE,2019-09-28T14:00:00Z,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1375,19527,294,1669
382,80,7,0,TRUE,2019-10-05T16:30:00Z,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-730,18985,424,1154
294,2,3,2,FALSE,2019-08-10T14:00:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,1,0.4,3.8,3.0,0.7,45,0,8980,0,0
294,18,7,5,TRUE,2019-08-18T13:00:00Z,1,0,2,90,0,0,1,0,0,0,0,1,0,0,0,17,14.4,8.3,4.0,2.7,45,-111,10352,745,856
294,27,9,7,TRUE,2019-08-24T14:00:00Z,1,2,3,90,0,1,0,2,0,0,0,0,0,0,3,27,40.0,22.8,31.0,9.4,45,1334,12823,2641,1307
294,33,6,1,FALSE,2019-08-31T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,10,6.2,5.9,0.0,1.2,45,13619,31039,18207,4588
294,47,16,2,TRUE,2019-09-14T14:00:00Z,0,1,5,90,0,0,0,1,0,0,0,0,0,0,0,7,23.8,26.7,6.0,5.7,45,8692,41228,12953,4261
294,55,8,5,FALSE,2019-09-21T14:00:00Z,0,2,6,90,0,0,1,0,0,0,0,1,0,0,0,17,8.8,1.0,0.0,1.0,45,1700,42907,5390,3690
294,68,10,2,TRUE,2019-09-28T11:30:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,12,11.8,15.2,2.0,2.9,45,919,44432,4283,3364
294,79,18,6,FALSE,2019-10-05T14:00:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,26,11.4,10.0,4.0,2.5,45,2754,48447,4993,2239
40,7,18,0,FALSE,2019-08-10T14:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5056,0,0
40,13,19,0,TRUE,2019-08-17T14:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-634,5361,130,764
40,23,16,0,TRUE,2019-08-24T14:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-553,5160,113,666
40,37,11,0,FALSE,2019-08-31T14:00:00Z,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-313,5098,151,464
40,43,5,0,TRUE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-369,4916,147,516
40,58,13,0,FALSE,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-426,4502,12,438
40,63,6,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-456,4060,9,465
40,72,17,0,TRUE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-169,3926,23,192
536,43,5,0,TRUE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0
536,58,13,0,FALSE,2019-09-21T16:30:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2790,4535,3397,607
536,63,6,0,FALSE,2019-09-28T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,2533,8427,3625,1092
536,72,17,0,TRUE,2019-10-05T11:30:00Z,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1343,10629,2350,1007
86,3,16,0,TRUE,2019-08-10T14:00:00Z,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,10554,0,0
86,11,1,0,FALSE,2019-08-17T11:30:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1013,11120,268,1281
86,30,20,0,FALSE,2019-08-25T15:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-922,10700,258,1180
86,32,10,0,TRUE,2019-08-31T16:30:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-608,10486,289,897
86,43,4,0,FALSE,2019-09-14T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-371,10420,367,738
